fecha_publicacion,termino,vistas,text,idioma,polaridad,num_palabras
2023-01-06,#reseña,223500,empezar leer hermoso libro guerra paz minuto trescientos cuarenta minuto avanzar veinte página banda libro guerra paz subestimer cabrón acordar principios diciembre decir adquirí libro ir leer mes ir complejo chingada libro derrotar mes diciembre llegué página trescientos treinta avanzar libro inmenso trescienta treinta página gracioso historia difícil entender difícil seguir simple sencillamente pinchar contar lefto demasiado cosa frente batalla mundo vida persona guerra saltar guerra guerra historia bifurcir chingo camino difícil seguirl hilo simple sencillamente demasiado demasiado demasiado información agregamos editorial austral traducir diálogo escrito idioma francés alemán poner escritor lectura volver difícil jurar intentar hacer suma hacer número matemático leheír 100 página tardar 18 terminar leer libro mil 900 pico página quitar 100 anexo agregado diccionario cosa mil 790 mil 800 página leheír 100 página tomar 18 leer él definitivamente poder leer diciembre guerra paz reseña posponer terminar cabrón cabrón libro definitivamente iniciarte mundo literatura,es,0,147
2022-01-19,lo_bueno_de_ipn,22600,pese ipn horario clero,es,0,4
2023-05-29,crítica_de,56200,criticar odio opinión comencemos decir woody opinión tik tok dedicar opinión video entrecomillas critica ver normal hundir hate causa video criticar cuenta bite referir bite creador contenido bite dedicar video llamar atención video woody tomar pecho causar seguidor tirar hate decir humor palabra woody querer caso consecuencia seguir contenido seguidor odiar pregunta odio woody opinión sinceramente entrecomilla seguidor hater persona woody crítica sentimiento pasar woody opinión gustar absoluto ojo woody opinión hater decir opinión querer tomar olvidir dar él like comentar compartir gustar astronauta crítico despedir gracia vídeo hundir bite ignorar comentario humor seguidor tirar bite humor chico esperar gustar reacción adiós,es,0,102
2023-11-21,lo_malo_de_ipn,2273,acabar pasar triste triste haber golpear señor triste alumna escuchar punto haber pensar ir triste feminismo alcance niña cosita hacer violenta etc. triste llegar punto marcha 2020 8 m desmadre convocado 8 m. llegar punto simplemente sentar escuchar mujer gente reclamar escuchar miedo castigar detener empático llegar punto niña joven madrear él profesor escuela escuchar reiterar abusada profesor imagínatir caso triste tener llegar punto desesperación mano escuchar ir asunto legal caso caso chequir cifra impunidad general imagínense caso delito mujer triste,es,0,81
2023-11-08,crítica_de,164300,alagado criticado símbolo escándalo originalidad controversia querer odiar simplemente detestar ignorar,es,0,11
2024-10-15,lo_malo_de_ipn,347,gente dejar él mensaje tener cuidado caer mensaje teléfono decir peligrar iphonir hackear mire problema resolver minuto virus eliminar contacto foto tarjeta sim dañar haz clic botón aparecer continuación instrucción eliminar virus puro mentira gente ok entrar página meter grave problema hackeador pedir información caerte mano abrir cuenta clic botón gente cuidado poner cuidado aparecer tocar deslíselo reportar eliminar eliminar reportar hackeador gente compartir vídeo caer aprovechar gente decir tecnología mirar clic oh tener razón caer mano gente cuidado caso compartir vídeo gente llegar gente gente caer mano,es,0,88
2024-12-17,crítica_de,60900,momento complicado vida 2019 acabar terminar novia relación largo 6 mes jefe ver triste pa york allá tener depo tener carro llévate rosita rosito nana amar vida sacar papel poder viajar vas limpiar cuarto impresión cabrón triste pedo wey persona reto cobrar decir chinguir madre vamo yo york hacer terminar 6 mes infierno tienda comprar gz slidser rosito cabrón pedo espalda seguir ayer,es,0,63
2024-07-29,#opinion,906600,quier babe andilla descargar cargar él necesitar babe necesitas aire aire único necesitar pulmón ahoritir borrillo tanto morrilla pendejo siquiera meter pulmón adentro madre fuma compra próxima vayas tienda vayas comprar puto babe pensar acuérdate 25 27 año consecuencia cáncer agua,es,0,41
2025-01-21,debate_de,421,ciudad dejarar anónimo anejo desastroso rafael novoa utilizar segundo quedar candidato segundo gracia candidato lagarto correísmo convertir máquina corrupto servir círculo cercano pregunta ecuador doble petróleo dubai vivir libertad cuarenta mil millón tierra resultar ofrecer misa opción cobrar él impuesto clase medio volver yo equivocar voto tirar voto político chupa sangre vivir decha izquierda compartir juez narcotraficante turno muerte civil corrupto dar él hocico ciudad armado terminar cementerio diferenciar politizar tragedia cualquiera atención mano limpio experiencia experiencia robar experiencia mentir indignación jodar país alias rasquiña liberar liberar narcotraficante jamás contener líder iván zaquicela idea desunático constitución alma chavista obeso jamás salir subdesarrollo,es,0,102
2025-01-21,debate_de,2175,fútbol raíz holanda forma encarar holandés ver lionel messi raíz campeón mundo evidentemente versión messi necesitár gustar versión messi polémica enganchar enganchar afición mexicano absurdo fútbol iba tema pregunta gente formular pregunta hablar argentina pensar ambiente hostil raíz reciente acabar suceder afición aprietir poquito sentido hablo hostilidad aprietir morir estadio difícil mente argentino enterar haber escuchar vas hablar alguien idea centro empezar 8 mañana gusta venir trabajar argentino centro arrancar 8 mañana 7 hacho mero arranqué 8 saber empezado centro hacer contacto espacio argentino tocar tema des idea hablar hablar preguntar inclusivir calle escuchar acento mexicano pregunta parecer pasar mesi partido amistoso americo hablar dudo aficionado river cabeza vivir fútbol país fútbol fíjense importante figura mesi mesi enfrentar selección selección club club campeón méxico selección selección argentina club importante país re,es,0,131
2021-10-31,#reseña,1000000,5 película cogido tuerco chingón 2 peliculón nicole kidman interpretar mujer religioso esperar esposo regrese guerra vivir familia mansión regla abrir puerta cerrar oscuro casa fantasma sonar historia terror verga veeeeeerga película famoso deber polver él veanla sexto sentido referente herida giro tuerca historia morroje vejente muerto muerto psicociálogo revelación cambiar completo historia momento memorable cine película valer pena saber pasar dar anunciar pasar clásico sospechoso común llevar par oscar kevin spacey estafador contar policía historia colega acabar involucrado tiroteo historia gira torno tipo ver llamar kaisers osset historia crimen huell fascinante explicar historia cerrar segundo película enterar kaisers osset historia cambiar completo justo momento corte crédito vergo truco magia dar hora ver cara pendejo distir sentir joyar club pelea deber hablar película ver edward norton tipo trabajo horrible verga vida conocer brad pitt tipo representar contrario surgir amistad probable junto armar club pelea básicamente espacio gente contentar vida reúnir agarrar él vergazo desahogar él similar película giro torca identidad tener ver tiempo armar mame imposible película virtud sorpresa brad pitt gone girl tremendo ben affleck tipo casado cuyo esposa desaparecer misteriosamente armar grupo búsqueda gente compadecer huevo sufrir enterar esposa asesinar ben affleck principal sospechoso gente rodear personaje espectador compadecer sospecha tener inocente razón chingo prueba giro torca ocurrir ocurrir mitad historia terminar revelación pasar esposa avientar hora película llevar él historia verga sentir película perfectamente ensamblada rosemont pike casa esposa señora clase actuación quedar película veron bar lista den él vuelta tipo película valer pena verla saber pasar experiencia giro torca comentario favor,es,0,255
2023-09-30,lo_malo_de_ipn,516,resultar poder matricular yo curso generar deuda ascender 1200 sol año diariamente recibir constante llamado cerca 20 exagerar entidad cobrar medicha deudo fín historia mensaje correo electrónico infocore indicar upn reportar entidad deuda dejar matricular yo quedar dinero acreditar deuda reportar infocore persona probablemente trabajar banco dar historial criticio puntual absolutamente pago detallito llamar yo ofrecer yo tipo crédito tarjeta beneficio upn copping absolutamente brindar solución problema tener llevar absolutamente clase problema irás chanelo pagar deuda acabar amiguir aquisitivo persona regalar dinero gustar hacer vídeo anteriormente aparentemente único suceder universidad chico tener cuidado escoger universidad universidad supuestamente calidad prestigiosa infórmese momento elegir procurir preocupar educación dinero gente tengan cuidado querer alir,es,0,111
2023-07-09,lo_malo_de_mexico,31,tomado mundo cruel,es,0,3
2024-10-05,lo_malo_de_uam,26700,cosa buscar estar buscar mensaje novia querer momento vas encontrar mandar amiga bato guapo igualmente novia metar mensaje bato chat whatsapp amigo puro caga perro puro puro cojo poner palabra tener novia haer,es,0,33
2024-05-28,crítica_de,812,hola pana pomnitu patrona crítica criticar fútbol fútbol patear pelota ver divertido persona patear pelota gracia aburrido esquividi toilet fútbol mierdo esquividi toilet historia fútbol patear pelota crítica adiós,es,0,29
